OBJECTID,ID305B,ATTAINS_HUC4,CYCLE,WATER_NAME,CATEGORY,TYPE,SIZE,UNIT,CAUSE_NAME,ACTN_TYPE_CODE,TMDL_ID,TMDL_NAME,ESTABLISHMENT_DATE,COMMENT,HUC4CODE,HUCNAME,BASIN,DEQ_ADM,WEB_LINK
936,ID17040207SK027_03,17040207,2022,Rawlins Creek - source to mouth,CAT 4A,RIVER,1.89,Miles,ESCHERICHIA COLI (E. COLI),TMDL,52522,Blackfoot River Subbasin TMDL (2013 Addendum),26-Jul-13,,17040207,Blackfoot,Upper Snake,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/52522
968,ID17040208SK005_02,17040208,2022,Indian Creek - source to mouth,CAT 4A,RIVER,8.13,Miles,ESCHERICHIA COLI (E. COLI),TMDL,39000,PORTNEUF RIVER TMDL,29-Jul-10,Failed Idaho WQS for SCR in 2007.,17040208,Portneuf,Upper Snake,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/39000
1056,ID17040208SK017_03,17040208,2022,Lower Dempsey Creek,CAT 4A,RIVER,3.58,Miles,ESCHERICHIA COLI (E. COLI),TMDL,39000,PORTNEUF RIVER TMDL,29-Jul-10,,17040208,Portneuf,Upper Snake,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/39000
1096,ID17040210SK002_02,17040210,2022,Raft River - Cassia Creek to Heglar Canyon Creek,CAT 4A,RIVER,166.91,Miles,ESCHERICHIA COLI (E. COLI),TMDL,10681,RAFT RIVER WATERSHED TMDL,27-Jul-04,,17040210,Raft,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10681
1120,ID17040210SK013_04,17040210,2022,Raft River - Idaho/Utah border to Edwards Creek,CAT 4A,RIVER,8.32,Miles,ESCHERICHIA COLI (E. COLI),TMDL,10681,RAFT RIVER WATERSHED TMDL,27-Jul-04,,17040210,Raft,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10681
1791,ID17050114SW001_02,17050114,2022,Dixie Slough,CAT 4A,RIVER,20.16,Miles,ESCHERICHIA COLI (E. COLI),TMDL,64560,Lower Boise River TMDL,18-Sep-15,,17050114,Lower Boise,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/64560
1671,ID17050102SW028_05,17050102,2022,Clover Creek (East Fork Bruneau River) - 5th order,CAT 4A,RIVER,24.75,Miles,ESCHERICHIA COLI (E. COLI),TMDL,1998,BRUNEAU RIVER SUBBASIN,13-Mar-01,,17050102,Bruneau,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/1998
1599,ID17040220SK021_03,17040220,2022,Wildhorse Creek - 3rd order,CAT 4A,RIVER,6.97,Miles,ESCHERICHIA COLI (E. COLI),TMDL,12257,CAMAS CREEK SUBBASIN TMDL,30-Sep-05,,17040220,Camas,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12257
1359,ID17040215SK005_02,17040215,2022,West Fork Indian Creek - source to mouth,CAT 4A,RIVER,24.46,Miles,ESCHERICHIA COLI (E. COLI),TMDL,67360,Medicine Lodge Creek Subbasin TMDLs (2016),26-Jan-17,,17040215,Medicine Lodge,Upper Snake,IRO,https://mywaterway.epa.gov/plan-summary/IDEQ/67360
1391,ID17040215SK013_03,17040215,2022,Warm Creek - source to mouth,CAT 4A,RIVER,2.44,Miles,ESCHERICHIA COLI (E. COLI),TMDL,67360,Medicine Lodge Creek Subbasin TMDLs (2016),26-Jan-17,6/29/17 (JW): Secondary contact recreation moved from full support directly to Category 4a for E. coli based on EPA approval of the Medicine Lodge Creek Subbasin TMDL in Jan 2017. Data presented in the TMDL demonstrate this AU is impaired by E. coli.,17040215,Medicine Lodge,Upper Snake,IRO,https://mywaterway.epa.gov/plan-summary/IDEQ/67360
1551,ID17040219SK028_03,17040219,2022,Rock Creek - source to mouth,CAT 4A,RIVER,9.19,Miles,ESCHERICHIA COLI (E. COLI),TMDL,2239,BIG WOOD RIVER WATERSHED,15-May-02,,17040219,Big Wood,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/2239
1935,ID17050201SW006_03,17050201,2022,Scott Creek - 3rd order,CAT 4A,RIVER,14.39,Miles,ESCHERICHIA COLI (E. COLI),TMDL,ID_Brown_2020,Brownlee Reservoir Subbasin – Weiser Flats  TMDL – Bacteria,15-Jul-21,"07/19/2021 (RE): Escherichia coli  load allocations are provided in Section 5.4 of the 2021 Brownlee Reservoir Subbasin - Weiser Flats  Bacteria TMDL, which was approved by EPA on July 15, 2021.",17050201,Brownlee Reservoir,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/ID_Brown_2020
1975,ID17060103SL014_03,17060103,2022,Tammany Creek - Unnamed Tributary to mouth,CAT 4A,RIVER,4.26,Miles,ESCHERICHIA COLI (E. COLI),TMDL,39572,TAMMANY CREEK WATERSHED TMDL ADDENDUM,17-Dec-10,,17060103,Lower Snake-Asotin,Salmon,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/39572
2031,ID17060108CL013a_02,17060108,2022,"West Fork Rock Creek - source to T41N, R04W, Sec. 30",CAT 4A,RIVER,5.68,Miles,ESCHERICHIA COLI (E. COLI),TMDL,11288,PALOUSE RIVER SUBBASIN TMDL,14-Mar-05,,17060108,Palouse,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11288
2063,ID17060108CL029_03,17060108,2022,"Gold Creek - T42N, R04W, Sec. 28 to mouth",CAT 4A,RIVER,1.78,Miles,ESCHERICHIA COLI (E. COLI),TMDL,11288,PALOUSE RIVER SUBBASIN TMDL,14-Mar-05,,17060108,Palouse,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11288
2071,ID17060108CL031a_02,17060108,2022,"Crane Creek - source to T42N, 04W, Sec. 28",CAT 4A,RIVER,3.7,Miles,ESCHERICHIA COLI (E. COLI),TMDL,11288,PALOUSE RIVER SUBBASIN TMDL,14-Mar-05,,17060108,Palouse,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11288
2143,ID17060204SL025_05,17060204,2022,Lemhi River - confluence of Big and Little Eightmile Creeks,CAT 4A,RIVER,5.87,Miles,ESCHERICHIA COLI (E. COLI),TMDL,673,LEMHI,14-Mar-00,,17060204,Lemhi,Salmon,IRO,https://mywaterway.epa.gov/plan-summary/IDEQ/673
2239,ID17060209SL004_02,17060209,2022,Billy Creek - source to mouth,CAT 4A,RIVER,5.17,Miles,ESCHERICHIA COLI (E. COLI),TMDL,38235,LOWER SALMON RIVER AND HELLS CANYON TRIBUTARIES TMDLS,9-Feb-10,,17060209,Lower Salmon,Salmon,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/38235
2247,ID17060209SL056_04,17060209,2022,Rock Creek - 4th Order,CAT 4A,RIVER,3.74,Miles,ESCHERICHIA COLI (E. COLI),TMDL,38235,LOWER SALMON RIVER AND HELLS CANYON TRIBUTARIES TMDLS,9-Feb-10,,17060209,Lower Salmon,Salmon,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/38235
2263,ID17060210SL007_05,17060210,2022,Little Salmon River - 5th order,CAT 4A,RIVER,16.91,Miles,ESCHERICHIA COLI (E. COLI),TMDL,22907,LITTLE SALMON RIVER SUBBASIN,29-Mar-06,Listed based on 2006 TMDL,17060210,Little Salmon,Salmon,BRO/LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/22907
2559,ID17060305CL081_03,17060305,2022,Sally Ann Creek - Wall Creek to mouth,CAT 4A,RIVER,0.26,Miles,ESCHERICHIA COLI (E. COLI),TMDL,ID_SFClear_Ecoli_2020,South Fork Clearwater Escherichia coli Total Maximum Daily Loads and Review,12-Jan-21,"03/29/2021 (RE): Escherechia coli load allocations are provided in Section 5.2 of the South Fork Clearwater River Escherechia coli TMDL, which was approved by EPA on January 14, 2021.",17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/ID_SFClear_Ecoli_2020
695,ID17040203SK007_02,17040203,2022,Conant Creek - Idaho/Wyoming border to mouth,CAT 4A,RIVER,45.25,Miles,ESCHERICHIA COLI (E. COLI),TMDL,39050,UPPER AND LOWER HENRY FORK TMDLS,17-Aug-10,,17040203,Lower Henrys,Upper Snake,IRO,https://mywaterway.epa.gov/plan-summary/IDEQ/39050
743,ID17040204SK050_02,17040204,2022,Woods Creek,CAT 4A,RIVER,5.41,Miles,ESCHERICHIA COLI (E. COLI),TMDL,67400,Teton River Subbasin TMDL (2016),13-Feb-17,,17040204,Teton,Upper Snake,IRO,https://mywaterway.epa.gov/plan-summary/IDEQ/67400
871,ID17040207SK009_02a,17040207,2022,Collett Creek - headwaters to Blackfoot Reservoir,CAT 4A,RIVER,3.98,Miles,ESCHERICHIA COLI (E. COLI),TMDL,52522,Blackfoot River Subbasin TMDL (2013 Addendum),26-Jul-13,,17040207,Blackfoot,Upper Snake,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/52522
967,ID17040208SK004_04,17040208,2022,Lower Mink Creek,CAT 4A,RIVER,3.81,Miles,ESCHERICHIA COLI (E. COLI),TMDL,39000,PORTNEUF RIVER TMDL,29-Jul-10,"Based on August 2007 E. coli data collected at Slate Mountain Trailhead shows a geometric mean of 381 cfu/100mL. E. coli data was collected upstream on USFS lands, however there is no indication that bacterial contamination is not ameliorated by land use changes below. Comment added 9-10-07 by Pocatello Assessment Group.    7/13/17(JW, HH): The geometric mean of 5 E. coli samples collected 7/18/16-8/8/16 was 581 cfu/100 mL, which is greater than the 126 cfu/100 mL criterion, and indicates secondary contact recreation use is not supported.",17040208,Portneuf,Upper Snake,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/39000
1087,ID17040209SK003_04,17040209,2022,Marsh Creek - source to mouth,CAT 4A,RIVER,17.14,Miles,ESCHERICHIA COLI (E. COLI),TMDL,63781,Lake Walcott TMDL (Marsh Creek) 2013 Addendum,23-Jan-15,,17040209,Lake Walcott,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/63781
1111,ID17040210SK007_04,17040210,2022,Cassia Creek - Cross Creek to Clyde Creek,CAT 4A,RIVER,5.51,Miles,ESCHERICHIA COLI (E. COLI),TMDL,10681,RAFT RIVER WATERSHED TMDL,27-Jul-04,,17040210,Raft,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10681
1127,ID17040211SK000_02A,17040211,2022,Little Cottonwood Creek,CAT 4A,RIVER,63.28,Miles,ESCHERICHIA COLI (E. COLI),TMDL,10680,GOOSE CREEK TMDL,25-Jul-04,,17040211,Goose,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10680
1143,ID17040211SK006_03,17040211,2022,Beaverdam Creek - source to mouth,CAT 4A,RIVER,6.32,Miles,ESCHERICHIA COLI (E. COLI),TMDL,10680,GOOSE CREEK TMDL,25-Jul-04,,17040211,Goose,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10680
1151,ID17040211SK012_02,17040211,2022,Unnamed tributary to Birch Creek,CAT 4A,RIVER,66.9,Miles,ESCHERICHIA COLI (E. COLI),TMDL,10680,GOOSE CREEK TMDL,25-Jul-04,,17040211,Goose,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10680
2287,ID17060305CL003_04,17060305,2022,Cottonwood Creek - source to Cottonwood Creek waterfall,CAT 4A,RIVER,5.4,Miles,ESCHERICHIA COLI (E. COLI),TMDL,ID_SFClear_Ecoli_2020,South Fork Clearwater Escherichia coli Total Maximum Daily Loads and Review,12-Jan-21,"03/29/2021 (RE): Escherechia coli load allocations are provided in Section 5.2 of the South Fork Clearwater River Escherechia coli TMDL, which was approved by EPA on January 14, 2021.",17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/ID_SFClear_Ecoli_2020
2623,ID17060306CL047_03,17060306,2022,Boulder Creek - 3rd Order ,CAT 4A,RIVER,4.14,Miles,ESCHERICHIA COLI (E. COLI),TMDL,35864,POTLATCH RIVER TMDLS,13-Feb-09,,17060306,Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/35864
2679,ID17060306CL067_03,17060306,2022,Hatwai Creek - 3rd Order,CAT 4A,RIVER,4.1,Miles,ESCHERICHIA COLI (E. COLI),TMDL,39642,HATWAI CREEK SUBBASIN ASSESSMENT AND TMDLS,28-Dec-10,,17060306,Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/39642
2751,ID17060308CL029_02,17060308,2022,Cranberry Creek - source to Dworshak Reservoir,CAT 4A,RIVER,14.26,Miles,ESCHERICHIA COLI (E. COLI),TMDL,3828,"CLEARWATER RIVER SUBBASIN, LOWER NORTH FORK",15-Jan-03,,17060308,Lower North Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/3828
2759,ID17060308CL034_02,17060308,2022,"Three Bear, Round Meadow, Oviatt Creeks and tributaries",CAT 4A,RIVER,58.46,Miles,ESCHERICHIA COLI (E. COLI),TMDL,3828,"CLEARWATER RIVER SUBBASIN, LOWER NORTH FORK",15-Jan-03,,17060308,Lower North Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/3828
2238,ID17060209SL003_02,17060209,2022,Cottonwood Creek - source to unnamed tributary,CAT 4A,RIVER,22.64,Miles,ESCHERICHIA COLI (E. COLI),TMDL,38235,LOWER SALMON RIVER AND HELLS CANYON TRIBUTARIES TMDLS,9-Feb-10,,17060209,Lower Salmon,Salmon,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/38235
2254,ID17060209SL057_03,17060209,2022,Rock Creek - 3rd order ,CAT 4A,RIVER,6.56,Miles,ESCHERICHIA COLI (E. COLI),TMDL,38235,LOWER SALMON RIVER AND HELLS CANYON TRIBUTARIES TMDLS,9-Feb-10,,17060209,Lower Salmon,Salmon,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/38235
2014,ID17060108CL011a_03,17060108,2022,"Flannigan Creek - source to T41N, R05W, Sec. 23",CAT 4A,RIVER,3.06,Miles,ESCHERICHIA COLI (E. COLI),TMDL,11288,PALOUSE RIVER SUBBASIN TMDL,14-Mar-05,,17060108,Palouse,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11288
2022,ID17060108CL011b_02,17060108,2022,"Flannigan Creek - T41N, R05W, Sec. 23 to mouth",CAT 4A,RIVER,2.92,Miles,ESCHERICHIA COLI (E. COLI),TMDL,11288,PALOUSE RIVER SUBBASIN TMDL,14-Mar-05,,17060108,Palouse,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11288
2030,ID17060108CL012_03,17060108,2022,Rock Creek-confluence of WF and EF Rock Cr to mouth,CAT 4A,RIVER,1.73,Miles,ESCHERICHIA COLI (E. COLI),TMDL,11288,PALOUSE RIVER SUBBASIN TMDL,14-Mar-05,,17060108,Palouse,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11288
2038,ID17060108CL014b_02,17060108,2022,"East Fork Rock Creek - T41N, R 04W, Sec. 29 to mouth",CAT 4A,RIVER,1.66,Miles,ESCHERICHIA COLI (E. COLI),TMDL,11288,PALOUSE RIVER SUBBASIN TMDL,14-Mar-05,,17060108,Palouse,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11288
2046,ID17060108CL015b_02,17060108,2022,"Hatter Creek - T40N, R04W, Sec. 3 to mouth",CAT 4A,RIVER,20.47,Miles,ESCHERICHIA COLI (E. COLI),TMDL,11288,PALOUSE RIVER SUBBASIN TMDL,14-Mar-05,,17060108,Palouse,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11288
2142,ID17060204SL024_05,17060204,2022,Lemhi River - Peterson Creek to Hayden Creek,CAT 4A,RIVER,11.7,Miles,ESCHERICHIA COLI (E. COLI),TMDL,673,LEMHI,14-Mar-00,,17060204,Lemhi,Salmon,IRO,https://mywaterway.epa.gov/plan-summary/IDEQ/673
1822,ID17050114SW012_02,17050114,2022,"Stewart Gulch, Cottonwood and Crane Creeks - 1st & 2nd order",CAT 4A,RIVER,63.71,Miles,ESCHERICHIA COLI (E. COLI),TMDL,64560,Lower Boise River TMDL,18-Sep-15,"12/29/2014 (HS) - Based on multiple observations of children playing in the water body, secondary contact recreation is an existing use.",17050114,Lower Boise,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/64560
1630,ID17040221SK008_03,17040221,2022,Fish Creek - source to Fish Creek Reservoir,CAT 4A,RIVER,16.47,Miles,ESCHERICHIA COLI (E. COLI),TMDL,12256,LITTLE WOOD RIVER SUBBASIN TMDL,30-Sep-05,"4/15/2021 (TW):  The Secondary Contact Recreation threshold concentration for E. coli is 576 MPN/100mL (Idaho???s WBAG III, section 7.2). Results from water samples collected on 9/19/2019 were below the threshold concentration for E. coli; however more data is needed in order to change the use to Fully Supporting. The Secondary Contact Recreation use will remain Not Supporting.",17040221,Little Wood,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12256
1798,ID17050114SW002_04,17050114,2022,Indian Creek - Sugar Avenue to Boise River,CAT 4A,RIVER,11.91,Miles,ESCHERICHIA COLI (E. COLI),TMDL,64560,Lower Boise River TMDL,18-Sep-15,,17050114,Lower Boise,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/64560
1670,ID17050102SW028_04,17050102,2022,Clover Creek - 4th order (Deadwood Creek to Buck Flat Draw),CAT 4A,RIVER,29.63,Miles,ESCHERICHIA COLI (E. COLI),TMDL,1998,BRUNEAU RIVER SUBBASIN,13-Mar-01,,17050102,Bruneau,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/1998
1846,ID17050122SW016_03,17050122,2022,Sand Hollow - 3rd order,CAT 4A,RIVER,2.72,Miles,ESCHERICHIA COLI (E. COLI),TMDL,ID_Payette_2021,"Payette River Subbasin - Dry Buck Creek, Anderson Creek, and Sand Hollow TMDL – Escherichia coli",22-Oct-21,"10/25/2021(RE): Escherichia coli (E.coli) load allocations are provided in Section 5.4 of the 2021 Payette River Subbasin - Dry Buck Creek, Anderson Creek, and Sand Hollow E. coli TMDL, which was approved by EPA on October 22, 2021.",17050122,Payette,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/ID_Payette_2021
1854,ID17050122SW018_04,17050122,2022,Little Willow Creek - Indian Creek to mouth,CAT 4A,RIVER,19.25,Miles,ESCHERICHIA COLI (E. COLI),TMDL,55301,Lower Payette River TMDL 2013 Addendum (Little Willow Creek),11-Dec-13,,17050122,Payette,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/55301
1366,ID17040215SK007_03,17040215,2022,Middle Creek - Dry Creek to mouth,CAT 4A,RIVER,5.61,Miles,ESCHERICHIA COLI (E. COLI),TMDL,67360,Medicine Lodge Creek Subbasin TMDLs (2016),26-Jan-17,"E. coli sampling was also collected and is associated with BURP site identification number  ID 2001SIDFA052.  A geometric mean of 631 CFU/100 mL was calculated, indicating impairment of presumed or designated recreational beneficial uses.  ",17040215,Medicine Lodge,Upper Snake,IRO,https://mywaterway.epa.gov/plan-summary/IDEQ/67360
742,ID17040204SK049_02,17040204,2022,Driggs Springs spring creek complex - located between Teton,CAT 4A,RIVER,4.94,Miles,ESCHERICHIA COLI (E. COLI),TMDL,67400,Teton River Subbasin TMDL (2016),13-Feb-17,,17040204,Teton,Upper Snake,IRO,https://mywaterway.epa.gov/plan-summary/IDEQ/67400
862,ID17040207SK006_04,17040207,2022,Corral Creek - lower (Blackfoot River tributary),CAT 4A,RIVER,6.59,Miles,ESCHERICHIA COLI (E. COLI),TMDL,52522,Blackfoot River Subbasin TMDL (2013 Addendum),26-Jul-13,Did not meet state WQ standard for SCR bacteria in 2003.,17040207,Blackfoot,Upper Snake,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/52522
870,ID17040207SK008_02,17040207,2022,Thompson Creek - upper (Blackfoot River tributary),CAT 4A,RIVER,10.7,Miles,ESCHERICHIA COLI (E. COLI),TMDL,52522,Blackfoot River Subbasin TMDL (2013 Addendum),26-Jul-13,,17040207,Blackfoot,Upper Snake,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/52522
902,ID17040207SK016_03,17040207,2022,Diamond Creek - lower,CAT 4A,RIVER,19.29,Miles,ESCHERICHIA COLI (E. COLI),TMDL,52522,Blackfoot River Subbasin TMDL (2013 Addendum),26-Jul-13,,17040207,Blackfoot,Upper Snake,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/52522
974,ID17040208SK006_03a,17040208,2022,Marsh Creek - Rt Fk to Red Rock Pass,CAT 4A,RIVER,3.78,Miles,ESCHERICHIA COLI (E. COLI),TMDL,39000,PORTNEUF RIVER TMDL,29-Jul-10,,17040208,Portneuf,Upper Snake,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/39000
1022,ID17040208SK014_02b,17040208,2022,Cherry Creek,CAT 4A,RIVER,5.83,Miles,ESCHERICHIA COLI (E. COLI),TMDL,39000,PORTNEUF RIVER TMDL,29-Jul-10,,17040208,Portneuf,Upper Snake,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/39000
1086,ID17040209SK003_03,17040209,2022,Marsh Creek - source to mouth,CAT 4A,RIVER,12.17,Miles,ESCHERICHIA COLI (E. COLI),TMDL,63781,Lake Walcott TMDL (Marsh Creek) 2013 Addendum,23-Jan-15,,17040209,Lake Walcott,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/63781
2566,ID17060306CL003_03,17060306,2022,Lindsay Creek - 3rd order,CAT 4A,RIVER,3.64,Miles,ESCHERICHIA COLI (E. COLI),TMDL,32412,LINDSAY CREEK WATERSHED TMDL,26-Jun-07,"11/27/2017 (JW): In 2012 and 2013, E. coli samples were collected at multiple locations within this AU, and geometric mean values exceeded the 126 cfu/mL E. coli criterion concentration at multiple locations.  Sampling and results are described in a report, 'Monitoring Surface Water for Escherichia coli in the Lindsay Creek Watershed' (DEQ 2016). ",17060306,Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/32412
2645,ID17060306CL053_03,17060306,2022,Moose Creek - 3rd Order,CAT 4A,RIVER,3.7,Miles,ESCHERICHIA COLI (E. COLI),TMDL,35864,POTLATCH RIVER TMDLS,13-Feb-09,,17060306,Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/35864
2765,ID17060308CL034_03,17060308,2022,Long Meadow Creek - 3rd Order,CAT 4A,RIVER,7.7,Miles,ESCHERICHIA COLI (E. COLI),TMDL,3828,"CLEARWATER RIVER SUBBASIN, LOWER NORTH FORK",15-Jan-03,,17060308,Lower North Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/3828
1661,ID17050102SW002_05,17050102,2022,Jacks Creek-Little Jacks Ck to CJ Strike Reservoir,CAT 4A,RIVER,12.29,Miles,ESCHERICHIA COLI (E. COLI),TMDL,1998,BRUNEAU RIVER SUBBASIN,13-Mar-01,,17050102,Bruneau,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/1998
1813,ID17050114SW006_02,17050114,2022,Mason Creek - entire watershed,CAT 4A,RIVER,29.83,Miles,ESCHERICHIA COLI (E. COLI),TMDL,64560,Lower Boise River TMDL,18-Sep-15,,17050114,Lower Boise,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/64560
1821,ID17050114SW010_03,17050114,2022,Fivemile Creek - 3rd order,CAT 4A,RIVER,22.63,Miles,ESCHERICHIA COLI (E. COLI),TMDL,64560,Lower Boise River TMDL,18-Sep-15,,17050114,Lower Boise,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/64560
1517,ID17040219SK002_06,17040219,2022,Big Wood River - Magic Reservoir Dam to mouth,CAT 4A,RIVER,62.38,Miles,ESCHERICHIA COLI (E. COLI),TMDL,2239,BIG WOOD RIVER WATERSHED,15-May-02,"6/9/2017 (SW, JW): E. coli data were collected at two monitoring sites within this AU in 2015 during the Big Wood River 5 Year Review. One site had a geometric mean of 132.3 cfu/100 mL, which is greater than the 126 cfu/100 mL bacteria criterion. A second site had a geometric mean of 42.36 cfu/100 mL. ",17040219,Big Wood,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/2239
1525,ID17040219SK005_05,17040219,2022,Seamans Creek - Slaughterhouse Creek to mouth,CAT 4A,RIVER,5.62,Miles,ESCHERICHIA COLI (E. COLI),TMDL,2239,BIG WOOD RIVER WATERSHED,15-May-02,,17040219,Big Wood,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/2239
2245,ID17060209SL028_03,17060209,2022,Allison Creek - 3rd Order,CAT 4A,RIVER,2.72,Miles,ESCHERICHIA COLI (E. COLI),TMDL,38235,LOWER SALMON RIVER AND HELLS CANYON TRIBUTARIES TMDLS,9-Feb-10,,17060209,Lower Salmon,Salmon,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/38235
1965,ID17060101SL028_02,17060101,2022,Divide Creek - 1st and 2nd order Tributaries,CAT 4A,RIVER,34.98,Miles,ESCHERICHIA COLI (E. COLI),TMDL,38235,LOWER SALMON RIVER AND HELLS CANYON TRIBUTARIES TMDLS,9-Feb-10,,17060101,Hells Canyon,Salmon,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/38235
1941,ID17050201SW007_03,17050201,2022,Warm Springs Creek - 3rd order,CAT 4A,RIVER,5.31,Miles,ESCHERICHIA COLI (E. COLI),TMDL,ID_Brown_2020,Brownlee Reservoir Subbasin – Weiser Flats  TMDL – Bacteria,15-Jul-21,"07/19/2021 (RE): Escherichia coli load allocations are provided in Section 5.4 of the 2021 Brownlee Reservoir Subbasin - Weiser Flats  Bacteria TMDL, which was approved by EPA on July 15, 2021. 04/15/2021 (EW): In May 2018, five adequately spaced out E. coli samples (a geomean) were taken. The geomean result was 833.5 MPN/100 mL, which is above the criteria of 126 MPN/100 mL. Secondary Contact Recreation will remain Not Supporting. 10/1/2014 (HS) - The five-sample geometric mean E. coli samples collected in the summer of 2014 had values of 407 cfu/100mL (lower site) and 236 cfu/100mL (upper site). Both values are greater than the 126 cfu/100mL criterion value, therefore the recreational use of this water body is considered impaired by bacteria.",17050201,Brownlee Reservoir,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/ID_Brown_2020
1845,ID17050122SW015_03a,17050122,2022,Bissel Creek - lower 3rd order,CAT 4A,RIVER,3.94,Miles,ESCHERICHIA COLI (E. COLI),TMDL,9668,BISSEL CREEK,24-Oct-03,,17050122,Payette,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/9668
1901,ID17050124SW008_04,17050124,2022,Little Weiser River - Grays Creek to mouth,CAT 4A,RIVER,20.3,Miles,ESCHERICHIA COLI (E. COLI),TMDL,31999,WEISER RIVER WATERSHED SUBBASIN TMDL,19-Jan-07,"A single bacteria sample was taken at the 2002 BURP Site (2002SBOIA015), and registered 120 E-coli per 100ml, not enough to trigger repeat sampling.    Hawk Stone  Water Quality Science Officer, Boise RO",17050124,Weiser,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/31999
